Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min,Day_of_week,Day_name,Month,Is_weekend,Order_hour,Pickup_hour,Time_period,Is_peak_hour,Preparation_time_min,Distance_category,Age_group,Rating_category,Delivery_person_ID_num,Experience_level
ORD004516,DEL050,40,3.9,13.088941844745165,77.62322892602687,12.950454490263366,77.65770654257128,Drinks,bicycle,Cloudy,Jam,No,Semi-Urban,2024-04-15,21:11,21:27,15.841319176976931,90,0,Monday,4,0,21,21,Night,1,16.0,Far,Senior,Average,50,Intermediate
ORD004517,DEL018,43,3.5,13.082799635207945,77.57418390878614,13.026857597164271,77.59409880770116,Drinks,motorcycle,Cloudy,High,Yes,Urban,2024-03-30,12:30,12:43,6.591301896309032,54,5,Saturday,3,1,12,12,Afternoon,1,13.0,Moderate,Senior,Average,18,Experienced
ORD004518,DEL054,39,3.9,13.032878682961805,77.59931681896622,12.96342843308231,77.56663488831343,Snack,motorcycle,Sunny,High,No,Urban,2024-02-22,12:53,13:22,8.519888713818665,52,3,Thursday,2,0,12,13,Afternoon,1,29.0,Moderate,Senior,Average,54,Intermediate
ORD004519,DEL026,42,4.4,13.00137681322885,77.60938302581354,12.969555357855,77.64371858553294,Snack,motorcycle,Sunny,Medium,No,Semi-Urban,2024-08-25,23:27,23:55,5.196336320390071,24,6,Sunday,8,1,23,23,Night,0,28.0,Close,Senior,Good,26,Experienced
ORD004520,DEL083,32,4.1,13.065163025288332,77.69070848723545,12.949822879854112,77.68745430926062,Meal,scooter,Sunny,Low,Yes,Metropolitan,2024-11-06,19:06,19:25,12.80785072676728,71,2,Wednesday,11,0,19,19,Evening,1,19.0,Far,Middle,Good,83,New
ORD004521,DEL068,24,5.0,13.067187437571713,77.67658162636491,12.98369364138881,77.62027707502088,Snack,scooter,Cloudy,Jam,No,Urban,2024-08-04,14:10,14:33,11.178210623105253,80,6,Sunday,8,1,14,14,Afternoon,1,23.0,Far,Young,Excellent,68,Intermediate
ORD004522,DEL032,40,3.6,13.065914610563938,77.5258491694949,12.932425984417344,77.5559418655202,Meal,motorcycle,Fog,Medium,Yes,Semi-Urban,2024-11-11,19:07,19:31,15.189076980884588,90,0,Monday,11,0,19,19,Evening,1,24.0,Far,Senior,Average,32,Experienced
ORD004523,DEL081,28,4.4,12.93156918757388,77.5082564933585,12.963941325504482,77.65256176124632,Drinks,motorcycle,Sunny,Low,No,Urban,2024-05-27,20:25,20:36,16.415982725000696,50,0,Monday,5,0,20,20,Evening,1,11.0,Far,Middle,Good,81,New
ORD004524,DEL070,44,4.8,12.905086468272389,77.63606679035163,13.055576035064986,77.65238495681241,Meal,motorcycle,Fog,Medium,No,Urban,2024-10-22,12:23,12:51,16.80225896001706,90,1,Tuesday,10,0,12,12,Afternoon,1,28.0,Far,Senior,Excellent,70,New
ORD004525,DEL003,44,4.2,13.09663868194962,77.50983973332897,12.943123778325822,77.55337282506146,Meal,motorcycle,Sunny,Low,No,Urban,2024-03-30,21:37,22:06,17.71205116038237,80,5,Saturday,3,1,21,22,Night,1,29.0,Far,Senior,Good,3,Experienced
ORD004526,DEL049,41,3.5,13.091930839144194,77.51207021299054,13.089422643531288,77.57692605437514,Snack,motorcycle,Cloudy,Medium,Yes,Semi-Urban,2024-01-05,13:11,13:33,7.204379906742085,49,4,Friday,1,0,13,13,Afternoon,1,22.0,Moderate,Senior,Average,49,Intermediate
ORD004527,DEL092,25,3.9,13.012875692177753,77.53185267936882,12.998584355898725,77.5281889654885,Snack,motorcycle,Cloudy,High,No,Metropolitan,2024-01-16,21:36,21:47,1.6376359787787322,15,1,Tuesday,1,0,21,21,Night,1,11.0,Very_Close,Young,Average,92,New
ORD004528,DEL046,24,4.0,13.098612743343471,77.57034141817334,12.921384009286951,77.51593351546356,Meal,scooter,Sunny,Jam,No,Urban,2024-10-08,14:11,14:38,20.578527084597415,90,1,Tuesday,10,0,14,14,Afternoon,1,27.0,Far,Young,Average,46,Intermediate
ORD004529,DEL062,44,4.9,13.054109408953572,77.58699922237024,13.088612242398252,77.66147254440962,Drinks,scooter,Sunny,High,No,Metropolitan,2024-12-13,19:53,20:17,9.110606019598125,41,4,Friday,12,0,19,20,Evening,1,24.0,Moderate,Senior,Excellent,62,Intermediate
ORD004530,DEL070,29,4.9,13.00347603669069,77.60387560694289,12.991335653078837,77.5745152507423,Meal,scooter,Cloudy,Medium,No,Urban,2024-02-09,20:01,20:19,3.526621159524925,19,4,Friday,2,0,20,20,Evening,1,18.0,Close,Middle,Excellent,70,New
ORD004531,DEL063,27,4.9,12.977866213428644,77.69845763859443,13.011393038486649,77.55626239187151,Snack,motorcycle,Fog,Medium,No,Urban,2024-02-06,12:58,13:27,16.216464145597083,85,1,Tuesday,2,0,12,13,Afternoon,1,29.0,Far,Middle,Excellent,63,Intermediate
ORD004532,DEL045,26,4.7,13.018572641898704,77.57704655094241,12.937038954914504,77.55121826404826,Snack,bicycle,Sunny,Medium,No,Urban,2024-04-20,10:25,10:48,9.49348063954873,56,5,Saturday,4,1,10,10,Morning,0,23.0,Moderate,Middle,Excellent,45,Intermediate
ORD004533,DEL073,26,4.0,13.003160420333096,77.54855061930395,12.966661797575677,77.5149611211186,Meal,bicycle,Sunny,High,No,Semi-Urban,2024-04-09,12:56,13:08,5.505872851303944,60,1,Tuesday,4,0,12,13,Afternoon,1,12.0,Close,Middle,Average,73,New
ORD004534,DEL065,25,4.9,13.09876050534024,77.61505048171695,13.040727607080203,77.69697254766682,Snack,scooter,Stormy,High,No,Urban,2024-06-24,09:18,09:32,11.143782058888553,90,0,Monday,6,0,9,9,Morning,0,14.0,Far,Young,Excellent,65,Intermediate
ORD004535,DEL042,40,5.0,12.998092063201849,77.5430301905214,12.924793879102433,77.57340911348669,Snack,motorcycle,Rainy,High,No,Metropolitan,2024-10-25,13:26,13:40,8.807206675063314,59,4,Friday,10,0,13,13,Afternoon,1,14.0,Moderate,Senior,Excellent,42,Intermediate
ORD004536,DEL050,39,4.0,13.06718421723743,77.68810868635838,13.014091769868548,77.5328498824953,Snack,motorcycle,Sunny,Low,No,Metropolitan,2024-08-22,14:24,14:53,18.213508370595527,65,3,Thursday,8,0,14,14,Afternoon,1,29.0,Far,Senior,Average,50,Intermediate
ORD004537,DEL035,22,3.9,13.062724764627648,77.55185086040912,13.03870455324083,77.67282806996569,Meal,motorcycle,Sunny,Low,No,Metropolitan,2024-10-22,12:55,13:21,13.690605090850513,58,1,Tuesday,10,0,12,13,Afternoon,1,26.0,Far,Young,Average,35,Experienced
ORD004538,DEL024,38,4.3,12.91428125470116,77.69798682713066,12.900367328051765,77.6446239686068,Meal,motorcycle,Cloudy,Low,Yes,Metropolitan,2024-08-13,14:50,15:07,6.121317418303707,40,1,Tuesday,8,0,14,15,Afternoon,1,17.0,Moderate,Senior,Good,24,Experienced
ORD004539,DEL004,41,3.8,12.917401353462129,77.58373363807617,13.067515286237231,77.63252416292985,Snack,bicycle,Cloudy,Jam,No,Metropolitan,2024-08-15,13:58,14:08,17.520676894851857,90,3,Thursday,8,0,13,14,Afternoon,1,10.0,Far,Senior,Average,4,Experienced
ORD004540,DEL041,34,3.5,13.03196202296028,77.66253720147276,12.911266659184896,77.55944294260807,Snack,bicycle,Sunny,Low,No,Semi-Urban,2024-10-11,13:36,14:02,17.619234246274683,90,4,Friday,10,0,13,14,Afternoon,1,26.0,Far,Middle,Average,41,Intermediate
ORD004541,DEL077,23,4.9,12.95182160134706,77.62965606500916,12.949384038240714,77.58309178143153,Meal,motorcycle,Rainy,Medium,No,Metropolitan,2024-01-17,18:16,18:41,5.175712564684652,34,2,Wednesday,1,0,18,18,Evening,0,25.0,Close,Young,Excellent,77,New
ORD004542,DEL029,31,4.9,13.031505406939422,77.68669883488894,13.092708979657942,77.66821746739475,Meal,bicycle,Cloudy,Low,No,Semi-Urban,2024-02-01,14:39,15:06,7.096571480398494,41,3,Thursday,2,0,14,15,Afternoon,1,27.0,Moderate,Middle,Excellent,29,Experienced
ORD004543,DEL004,25,3.7,12.928925178862706,77.62508539058175,12.91620815926892,77.6279794475344,Meal,scooter,Sunny,Low,No,Semi-Urban,2024-11-09,18:06,18:32,1.4476806771655848,15,5,Saturday,11,1,18,18,Evening,0,26.0,Very_Close,Young,Average,4,Experienced
ORD004544,DEL100,38,4.1,12.97941364544116,77.61624359588838,13.065188111899293,77.56913042172853,Meal,motorcycle,Sunny,Medium,No,Urban,2024-12-23,15:08,15:27,10.862647536654393,63,0,Monday,12,0,15,15,Afternoon,0,19.0,Far,Senior,Good,100,New
ORD004545,DEL036,23,4.7,12.920494053265116,77.6305704889137,13.030399657929983,77.52185596369173,Drinks,motorcycle,Sunny,Medium,No,Semi-Urban,2024-08-24,23:11,23:36,17.159497837632298,62,5,Saturday,8,1,23,23,Night,0,25.0,Far,Young,Excellent,36,Intermediate
ORD004546,DEL008,34,4.5,12.956418615363129,77.65729310642891,13.019675724665,77.6800540862647,Meal,motorcycle,Rainy,High,No,Metropolitan,2024-10-03,13:57,14:21,7.462242035310313,64,3,Thursday,10,0,13,14,Afternoon,1,24.0,Moderate,Middle,Good,8,Experienced
ORD004547,DEL061,28,4.1,12.917659718021534,77.67976832643816,13.016336488238505,77.69110749083552,Meal,motorcycle,Cloudy,Medium,Yes,Metropolitan,2024-10-20,19:14,19:42,11.025201284299744,84,6,Sunday,10,1,19,19,Evening,1,28.0,Far,Middle,Good,61,Intermediate
ORD004548,DEL068,24,4.6,13.094115731039537,77.5533629800193,12.93329171967598,77.6437589848821,Drinks,motorcycle,Sunny,Medium,No,Urban,2024-06-27,17:49,18:16,20.478161436499928,79,3,Thursday,6,0,17,18,Evening,0,27.0,Far,Young,Excellent,68,Intermediate
ORD004549,DEL046,32,4.8,12.979011686902457,77.54017741837602,13.03376440121878,77.63827836216547,Drinks,motorcycle,Rainy,High,No,Semi-Urban,2024-10-15,09:08,09:34,12.470421403893443,78,1,Tuesday,10,0,9,9,Morning,0,26.0,Far,Middle,Excellent,46,Intermediate
ORD004550,DEL099,42,4.9,13.080237753579636,77.5068699391332,13.090326348752,77.60754200761481,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-08-08,22:25,22:51,11.230570091679372,40,3,Thursday,8,0,22,22,Night,0,26.0,Far,Senior,Excellent,99,New
ORD004551,DEL075,37,4.1,13.094234353805769,77.57401584060872,12.91540690108555,77.69430208722406,Meal,motorcycle,Stormy,Medium,No,Urban,2024-11-26,13:29,13:43,23.92250589223981,90,1,Tuesday,11,0,13,13,Afternoon,1,14.0,Far,Senior,Good,75,New
ORD004552,DEL030,24,3.8,13.081912532025514,77.6692370045676,12.966482506196687,77.63883009179102,Meal,motorcycle,Fog,Low,No,Urban,2024-03-26,14:22,14:40,13.249825581755706,78,1,Tuesday,3,0,14,14,Afternoon,1,18.0,Far,Young,Average,30,Experienced
ORD004553,DEL021,44,4.9,12.99099193287324,77.51397148572738,12.99445033900358,77.51534687070254,Meal,motorcycle,Rainy,Medium,Yes,Urban,2024-04-15,14:39,14:55,0.4131266826743261,15,0,Monday,4,0,14,14,Afternoon,1,16.0,Very_Close,Senior,Excellent,21,Experienced
ORD004554,DEL013,35,3.6,13.055779459516412,77.60770401529267,12.946458235273823,77.51834587863483,Drinks,scooter,Sunny,Low,Yes,Urban,2024-11-16,12:28,12:52,15.672636600749492,79,5,Saturday,11,1,12,12,Afternoon,1,24.0,Far,Middle,Average,13,Experienced
ORD004555,DEL032,38,4.6,12.930739896751003,77.63895772724622,13.048178248163586,77.69271450002411,Snack,motorcycle,Fog,Low,Yes,Metropolitan,2024-01-01,20:27,20:48,14.3364383241313,77,0,Monday,1,0,20,20,Evening,1,21.0,Far,Senior,Excellent,32,Experienced
ORD004556,DEL085,33,3.7,12.918966522763842,77.66737060662422,13.037724568650182,77.68865589655114,Meal,scooter,Rainy,Medium,No,Semi-Urban,2024-06-03,21:47,22:16,13.3922026846526,90,0,Monday,6,0,21,22,Night,1,29.0,Far,Middle,Average,85,New
ORD004557,DEL031,44,4.1,13.075380293566145,77.6166860643951,12.923555423606574,77.61156716456487,Meal,bicycle,Rainy,Medium,No,Semi-Urban,2024-09-10,21:54,22:16,16.862136473365705,90,1,Tuesday,9,0,21,22,Night,1,22.0,Far,Senior,Good,31,Experienced
ORD004558,DEL035,35,4.1,12.90622402914065,77.5372640020386,13.013892481530878,77.54282815282019,Snack,motorcycle,Sunny,High,No,Urban,2024-01-12,20:00,20:26,11.967146450019955,69,4,Friday,1,0,20,20,Evening,1,26.0,Far,Middle,Good,35,Experienced
ORD004559,DEL069,34,3.7,13.094465470179436,77.69290725164365,12.97377459534046,77.6167011515322,Meal,electric_scooter,Cloudy,Medium,No,Urban,2024-12-06,11:36,11:58,15.843731487513637,90,4,Friday,12,0,11,11,Morning,0,22.0,Far,Middle,Average,69,New
ORD004560,DEL095,41,4.9,13.034426776012822,77.5189303020804,12.945676393674786,77.65270877081595,Meal,motorcycle,Fog,High,Yes,Metropolitan,2024-03-28,13:11,13:38,17.82001517837487,90,3,Thursday,3,0,13,13,Afternoon,1,27.0,Far,Senior,Excellent,95,New
ORD004561,DEL008,23,3.5,12.983922604280124,77.6537999223594,13.069658730027424,77.50165646492252,Drinks,motorcycle,Cloudy,Jam,No,Semi-Urban,2024-02-09,17:56,18:19,19.38478108905621,90,4,Friday,2,0,17,18,Evening,0,23.0,Far,Young,Average,8,Experienced
ORD004562,DEL098,26,4.8,12.928275065276212,77.51731184476866,12.91093480111924,77.66456251813935,Snack,scooter,Cloudy,Jam,No,Urban,2024-05-01,16:16,16:31,16.45776512341726,90,2,Wednesday,5,0,16,16,Afternoon,0,15.0,Far,Middle,Excellent,98,New
ORD004563,DEL029,35,4.8,13.044646230190942,77.52868382153622,12.993478055716318,77.5929594452603,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-10-04,12:37,13:01,9.119268406569333,36,4,Friday,10,0,12,13,Afternoon,1,24.0,Moderate,Middle,Excellent,29,Experienced
ORD004564,DEL074,43,4.0,13.01262235088067,77.679643118739,12.995062312493182,77.59263279363859,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-04-25,13:22,13:40,9.85286898003456,46,3,Thursday,4,0,13,13,Afternoon,1,18.0,Moderate,Senior,Average,74,New
ORD004565,DEL050,41,4.6,13.042225401489311,77.65061493172036,13.014024479471503,77.58686135259006,Meal,scooter,Fog,Medium,No,Semi-Urban,2024-04-08,13:00,13:26,7.738070143081127,56,0,Monday,4,0,13,13,Afternoon,1,26.0,Moderate,Senior,Excellent,50,Intermediate
ORD004566,DEL046,40,3.9,12.983584441125783,77.5731016542464,12.939518839298804,77.63836921891003,Snack,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-03-26,12:02,12:17,8.741299165105776,41,1,Tuesday,3,0,12,12,Afternoon,1,15.0,Moderate,Senior,Average,46,Intermediate
ORD004567,DEL023,41,4.6,12.913252016612182,77.62774487133125,13.074240215148942,77.541892299475,Drinks,bicycle,Stormy,Jam,Yes,Urban,2024-03-19,18:22,18:39,20.251907918649824,90,1,Tuesday,3,0,18,18,Evening,0,17.0,Far,Senior,Excellent,23,Experienced
ORD004568,DEL023,40,4.3,12.962994440110146,77.59144944434215,13.093060532739456,77.62133208719773,Meal,electric_scooter,Cloudy,Medium,Yes,Metropolitan,2024-01-31,21:14,21:24,14.813473298527006,90,2,Wednesday,1,0,21,21,Night,1,10.0,Far,Senior,Good,23,Experienced
ORD004569,DEL031,27,4.0,12.963004150642938,77.51330755217926,13.009790978400977,77.50881935571334,Meal,motorcycle,Sunny,Medium,Yes,Semi-Urban,2024-06-21,21:43,21:54,5.217178493421363,38,4,Friday,6,0,21,21,Night,1,11.0,Close,Middle,Average,31,Experienced
ORD004570,DEL076,36,4.1,12.901735831667532,77.64422552326774,12.951225072260527,77.66226987705261,Drinks,scooter,Sunny,Low,No,Semi-Urban,2024-01-18,19:37,20:05,5.84705987686258,19,3,Thursday,1,0,19,20,Evening,1,28.0,Close,Senior,Good,76,New
ORD004571,DEL041,35,4.5,12.901916203019786,77.65265114474724,13.075365286788616,77.66308870375764,Meal,electric_scooter,Cloudy,High,No,Metropolitan,2024-09-15,17:44,18:08,19.287676113074717,90,6,Sunday,9,1,17,18,Evening,0,24.0,Far,Middle,Good,41,Intermediate
ORD004572,DEL095,42,4.9,12.966151657440088,77.67646827723041,13.097634579845655,77.56237599071093,Snack,electric_scooter,Rainy,Medium,No,Semi-Urban,2024-04-16,15:12,15:24,19.32318680580822,90,1,Tuesday,4,0,15,15,Afternoon,0,12.0,Far,Senior,Excellent,95,New
ORD004573,DEL090,29,3.7,13.045524676959843,77.60812746932226,13.048375896349436,77.52108388520315,Snack,scooter,Rainy,High,No,Urban,2024-03-24,13:25,13:45,9.667019880548802,90,6,Sunday,3,1,13,13,Afternoon,1,20.0,Moderate,Middle,Average,90,New
ORD004574,DEL046,29,4.4,13.024808746083377,77.6346275902003,12.966740894711949,77.64954979104718,Meal,motorcycle,Stormy,Low,Yes,Urban,2024-03-24,13:00,13:18,6.654954471720196,64,6,Sunday,3,1,13,13,Afternoon,1,18.0,Moderate,Middle,Good,46,Intermediate
ORD004575,DEL076,21,3.9,12.947803529341302,77.58761008367497,12.9472040586345,77.59404288234497,Snack,motorcycle,Cloudy,High,No,Semi-Urban,2024-10-02,20:47,21:12,0.717134430202232,15,2,Wednesday,10,0,20,21,Evening,1,25.0,Very_Close,Young,Average,76,New
ORD004576,DEL004,28,4.7,13.020552530434436,77.56378185182156,12.931323806593912,77.6849933948946,Snack,bicycle,Sunny,Medium,No,Urban,2024-10-02,15:07,15:27,16.70688406190597,90,2,Wednesday,10,0,15,15,Afternoon,0,20.0,Far,Middle,Excellent,4,Experienced
ORD004577,DEL091,36,3.6,13.029475519111898,77.58233999903763,12.94698780910102,77.57069692835603,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-03-05,16:48,17:16,9.246895221829885,62,1,Tuesday,3,0,16,17,Afternoon,0,28.0,Moderate,Senior,Average,91,New
ORD004578,DEL090,30,4.5,13.004513984565,77.6823504713329,12.945469954565956,77.66830180616105,Meal,scooter,Fog,High,No,Semi-Urban,2024-05-18,20:03,20:24,6.736851877031096,61,5,Saturday,5,1,20,20,Evening,1,21.0,Moderate,Middle,Good,90,New
ORD004579,DEL046,29,3.8,13.004270795037364,77.53283425700884,13.093483773509746,77.50506457760743,Drinks,motorcycle,Sunny,Medium,Yes,Metropolitan,2024-08-15,20:20,20:30,10.37129176975108,62,3,Thursday,8,0,20,20,Evening,1,10.0,Far,Middle,Average,46,Intermediate
ORD004580,DEL073,41,4.4,12.973949574612528,77.5496999635241,13.028647679075648,77.65455876267592,Snack,motorcycle,Sunny,High,No,Metropolitan,2024-11-09,12:03,12:16,13.12771541711166,70,5,Saturday,11,1,12,12,Afternoon,1,13.0,Far,Senior,Good,73,New
ORD004581,DEL073,44,4.8,12.924678872750649,77.62123815827555,12.933395094118946,77.63564997529127,Drinks,motorcycle,Rainy,Medium,No,Semi-Urban,2024-03-01,19:25,19:41,1.869527973500299,15,4,Friday,3,0,19,19,Evening,1,16.0,Very_Close,Senior,Excellent,73,New
ORD004582,DEL019,36,4.6,12.977096760010085,77.52325626431224,12.997608251880074,77.60525353698502,Meal,motorcycle,Sunny,High,No,Urban,2024-04-11,19:19,19:35,9.382142626071545,63,3,Thursday,4,0,19,19,Evening,1,16.0,Moderate,Senior,Excellent,19,Experienced
ORD004583,DEL073,23,4.6,12.969066863229363,77.6783729023305,12.936927163254644,77.68208517673118,Drinks,motorcycle,Fog,Low,Yes,Urban,2024-10-28,13:04,13:26,3.59122534856966,15,0,Monday,10,0,13,13,Afternoon,1,22.0,Close,Young,Excellent,73,New
ORD004584,DEL025,35,4.3,13.018394518575212,77.50944727437265,13.0212033602274,77.68840223772789,Drinks,bicycle,Rainy,High,No,Metropolitan,2024-01-08,20:49,21:13,19.866447611478264,90,0,Monday,1,0,20,21,Evening,1,24.0,Far,Middle,Good,25,Experienced
ORD004585,DEL064,39,4.8,13.07125203375332,77.65106245865299,12.968281240839444,77.68593703254297,Meal,scooter,Cloudy,Medium,No,Metropolitan,2024-05-17,14:57,15:11,12.067502260993516,69,4,Friday,5,0,14,15,Afternoon,1,14.0,Far,Senior,Excellent,64,Intermediate
ORD004586,DEL070,34,4.4,12.975075032968077,77.57474560942985,12.939118534213318,77.61956058593252,Meal,scooter,Stormy,High,No,Urban,2024-08-17,12:37,12:49,6.377673943254612,80,5,Saturday,8,1,12,12,Afternoon,1,12.0,Moderate,Middle,Good,70,New
ORD004587,DEL040,44,4.9,13.041947055579936,77.5102331147223,12.948558197605328,77.60387929023884,Drinks,scooter,Sunny,High,No,Semi-Urban,2024-03-08,19:04,19:16,14.680179088538235,69,4,Friday,3,0,19,19,Evening,1,12.0,Far,Senior,Excellent,40,Intermediate
ORD004588,DEL023,40,4.3,13.062366075499291,77.66858557874374,13.035019737635054,77.55379440870507,Meal,scooter,Fog,Low,Yes,Metropolitan,2024-12-25,19:23,19:43,13.098392686448191,90,2,Wednesday,12,0,19,19,Evening,1,20.0,Far,Senior,Good,23,Experienced
ORD004589,DEL063,24,4.3,12.94235030274616,77.62809204693609,12.981607135797905,77.53241407054188,Meal,motorcycle,Sunny,Low,Yes,Semi-Urban,2024-04-28,12:27,12:49,11.47944704184152,64,6,Sunday,4,1,12,12,Afternoon,1,22.0,Far,Young,Good,63,Intermediate
ORD004590,DEL005,25,3.8,13.080330035375944,77.50177174182963,13.002631796664,77.61141890218512,Meal,bicycle,Cloudy,High,No,Urban,2024-05-20,13:42,14:06,14.91681257960154,90,0,Monday,5,0,13,14,Afternoon,1,24.0,Far,Young,Average,5,Experienced
ORD004591,DEL012,36,4.3,12.914088987635871,77.55350656967693,13.064267779745611,77.52969934469986,Snack,motorcycle,Rainy,Low,No,Metropolitan,2024-09-17,20:16,20:42,16.87800664535801,85,1,Tuesday,9,0,20,20,Evening,1,26.0,Far,Senior,Good,12,Experienced
ORD004592,DEL008,20,3.7,13.080343867759538,77.57040912154501,13.031084280526182,77.53442313271294,Buffet,scooter,Cloudy,Low,Yes,Semi-Urban,2024-07-15,13:44,13:56,6.77145338035442,60,0,Monday,7,0,13,13,Afternoon,1,12.0,Moderate,Young,Average,8,Experienced
ORD004593,DEL030,44,4.8,12.932726578525838,77.56451562977986,12.992482712422923,77.57134859941938,Meal,bicycle,Cloudy,Low,No,Semi-Urban,2024-01-14,21:07,21:25,6.676154045409805,39,6,Sunday,1,1,21,21,Night,1,18.0,Moderate,Senior,Excellent,30,Experienced
ORD004594,DEL078,38,4.5,12.967433920566863,77.59966840580593,13.09081136101818,77.53734940838807,Snack,motorcycle,Cloudy,Low,No,Urban,2024-08-17,15:01,15:11,15.342774089080244,62,5,Saturday,8,1,15,15,Afternoon,0,10.0,Far,Senior,Good,78,New
ORD004595,DEL029,23,5.0,13.021047044033631,77.60536059157538,12.942901019288062,77.6003456282762,Snack,motorcycle,Sunny,Jam,No,Semi-Urban,2024-01-03,13:42,14:09,8.692052045927197,55,2,Wednesday,1,0,13,14,Afternoon,1,27.0,Moderate,Young,Excellent,29,Experienced
ORD004596,DEL003,36,3.6,13.081136673154164,77.57935080355864,12.957798398504904,77.63274989712957,Meal,scooter,Fog,High,No,Urban,2024-09-29,18:55,19:10,14.918578882221912,90,6,Sunday,9,1,18,19,Evening,0,15.0,Far,Senior,Average,3,Experienced
ORD004597,DEL068,28,3.9,12.951140288113049,77.56635406775557,13.082286290150224,77.6395801152842,Drinks,scooter,Cloudy,Medium,No,Urban,2024-03-11,13:10,13:37,16.672675876887343,86,0,Monday,3,0,13,13,Afternoon,1,27.0,Far,Middle,Average,68,Intermediate
ORD004598,DEL062,43,4.8,13.052714782693316,77.60088186565801,13.070645048438305,77.60655560203388,Meal,bicycle,Cloudy,Medium,No,Urban,2024-12-27,14:44,14:59,2.0875252535063806,19,4,Friday,12,0,14,14,Afternoon,1,15.0,Very_Close,Senior,Excellent,62,Intermediate
ORD004599,DEL001,21,4.1,13.042087161648174,77.50672308092574,12.926011480385252,77.60435980836318,Buffet,bicycle,Cloudy,Low,No,Metropolitan,2024-04-27,19:00,19:19,16.836359956433125,90,5,Saturday,4,1,19,19,Evening,1,19.0,Far,Young,Good,1,Experienced
ORD004600,DEL043,27,4.2,12.931941752428434,77.62904035200633,13.08598942210907,77.5949622257499,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-06-11,13:46,14:08,17.512691732364882,90,1,Tuesday,6,0,13,14,Afternoon,1,22.0,Far,Middle,Good,43,Intermediate
